,name,pasType,bufferVal,spacing,minh,distance,tolerance,TruePositives,FalsePositives,FalseNegatives,TrueNegatives
261,2,IN,1,50,5.9503553162298E-05,25,0,5367,2031,8632,11968
262,2,TE,1,50,6.25808825287215E-05,25,0,5313,2926,3214,5601
263,2,IN,1,50,6.25808825287215E-05,25,0,5336,2024,8663,11975
264,2,TE,1,50,6.5797446331268E-05,25,0,5298,2907,3229,5620
265,2,IN,1,50,6.5797446331268E-05,25,0,5320,2015,8679,11984
266,2,TE,1,50,6.91627942420848E-05,25,0,5279,2883,3248,5644
267,2,IN,1,50,6.91627942420848E-05,25,0,5305,2004,8694,11995
268,2,TE,1,50,7.26826372011691E-05,25,0,5257,2863,3270,5664
269,2,IN,1,50,7.26826372011691E-05,25,0,5291,1993,8708,12006
270,2,TE,1,50,7.63726251628733E-05,25,0,5239,2841,3288,5686
271,2,IN,1,50,7.63726251628733E-05,25,0,5273,1983,8726,12016
272,2,TE,1,50,8.02413126351504E-05,25,0,5220,2814,3307,5713
273,2,IN,1,50,8.02413126351504E-05,25,0,5258,1969,8741,12030
274,2,TE,1,50,8.42929883734482E-05,25,0,5196,2795,3331,5732
275,2,IN,1,50,8.42929883734482E-05,25,0,5239,1960,8760,12039
276,2,TE,1,50,8.85408280925861E-05,25,0,5171,2777,3356,5750
277,2,IN,1,50,8.85408280925861E-05,25,0,5221,1945,8778,12054
278,2,TE,1,50,9.29962951204289E-05,25,0,5149,2755,3378,5772
279,2,IN,1,50,9.29962951204289E-05,25,0,5204,1930,8795,12069
280,2,TE,1,50,9.76699825394582E-05,25,0,5130,2729,3397,5798
281,2,IN,1,50,9.76699825394582E-05,25,0,5175,1911,8824,12088
282,2,TE,1,50,0.000102576075776,25,0,5106,2714,3421,5813
283,2,IN,1,50,0.000102576075776,25,0,5156,1898,8843,12101
284,2,TE,1,50,0.000107726236337,25,0,5084,2690,3443,5837
285,2,IN,1,50,0.000107726236337,25,0,5138,1884,8861,12115
286,2,TE,1,50,0.000113127610021,25,0,5058,2659,3469,5868
287,2,IN,1,50,0.000113127610021,25,0,5112,1874,8887,12125
288,2,TE,1,50,0.00011879367446,25,0,5036,2630,3491,5897
289,2,IN,1,50,0.00011879367446,25,0,5091,1854,8908,12145
290,2,TE,1,50,0.000124745167695,25,0,5012,2603,3515,5924
291,2,IN,1,50,0.000124745167695,25,0,5073,1834,8926,12165
292,2,TE,1,50,0.000130988437288,25,0,4995,2579,3532,5948
293,2,IN,1,50,0.000130988437288,25,0,5056,1821,8943,12178
294,2,TE,1,50,0.000137541339964,25,0,4971,2550,3556,5977
295,2,IN,1,50,0.000137541339964,25,0,5039,1794,8960,12205
296,2,TE,1,50,0.000144407188272,25,0,4941,2504,3586,6023
297,2,IN,1,50,0.000144407188272,25,0,5017,1777,8982,12222
298,2,TE,1,50,0.000151605839599,25,0,4919,2475,3608,6052
299,2,IN,1,50,0.000151605839599,25,0,4995,1759,9004,12240
300,2,TE,1,50,0.00015916267129,25,0,4900,2450,3627,6077
301,2,IN,1,50,0.00015916267129,25,0,4978,1733,9021,12266
302,2,TE,1,50,0.000167082900496,25,0,4871,2418,3656,6109
303,2,IN,1,50,0.000167082900496,25,0,4950,1705,9049,12294
304,2,TE,1,50,0.000175386829792,25,0,4837,2388,3690,6139
305,2,IN,1,50,0.000175386829792,25,0,4921,1671,9078,12328
306,2,TE,1,50,0.000184100105425,25,0,4810,2360,3717,6167
307,2,IN,1,50,0.000184100105425,25,0,4902,1654,9097,12345
308,2,TE,1,50,0.000193227330348,25,0,4782,2329,3745,6198
309,2,IN,1,50,0.000193227330348,25,0,4878,1637,9121,12362
310,2,TE,1,50,0.000202805185741,25,0,4754,2291,3773,6236
311,2,IN,1,50,0.000202805185741,25,0,4858,1611,9141,12388
312,2,TE,1,50,0.000212858582746,25,0,4719,2251,3808,6276
313,2,IN,1,50,0.000212858582746,25,0,4836,1583,9163,12416
314,2,TE,1,50,0.000223401472543,25,0,4690,2202,3837,6325
315,2,IN,1,50,0.000223401472543,25,0,4808,1551,9191,12448
316,2,TE,1,50,0.000234476149762,25,0,4662,2170,3865,6357
317,2,IN,1,50,0.000234476149762,25,0,4781,1517,9218,12482
318,2,TE,1,50,0.000246121082651,25,0,4633,2124,3894,6403
319,2,IN,1,50,0.000246121082651,25,0,4751,1495,9248,12504
320,2,TE,1,50,0.000258348874064,25,0,4607,2075,3920,6452
321,2,IN,1,50,0.000258348874064,25,0,4721,1472,9278,12527
322,2,TE,1,50,0.000271228016892,25,0,4580,2032,3947,6495
323,2,IN,1,50,0.000271228016892,25,0,4689,1448,9310,12551
324,2,TE,1,50,0.000284794286192,25,0,4549,1989,3978,6538
325,2,IN,1,50,0.000284794286192,25,0,4663,1421,9336,12578
326,2,TE,1,50,0.000299090676993,25,0,4522,1946,4005,6581
327,2,IN,1,50,0.000299090676993,25,0,4635,1394,9364,12605
328,2,TE,1,50,0.000314184851275,25,0,4497,1899,4030,6628
329,2,IN,1,50,0.000314184851275,25,0,4611,1361,9388,12638
330,2,TE,1,50,0.000330129344052,25,0,4460,1854,4067,6673
331,2,IN,1,50,0.000330129344052,25,0,4588,1334,9411,12665
332,2,TE,1,50,0.000347026414891,25,0,4425,1805,4102,6722
333,2,IN,1,50,0.000347026414891,25,0,4570,1304,9429,12695
334,2,TE,1,50,0.00036493262881,25,0,4387,1773,4140,6754
335,2,IN,1,50,0.00036493262881,25,0,4540,1273,9459,12726
336,2,TE,1,50,0.000383946288253,25,0,4348,1728,4179,6799
337,2,IN,1,50,0.000383946288253,25,0,4517,1249,9482,12750
338,2,TE,1,50,0.000404200069487,25,0,4324,1692,4203,6835
339,2,IN,1,50,0.000404200069487,25,0,4477,1221,9522,12778
340,2,TE,1,50,0.00042576309473,25,0,4294,1648,4233,6879
341,2,IN,1,50,0.00042576309473,25,0,4438,1192,9561,12807
